Curriculum ID,Curriculum Title,Security Domain,Curriculum Type,Basis Date,Subsequent Failures Reset Curriculum Status,Active,Curriculum Description
CUR-LSG-BED-QC-0078,QC RETAIN STORAGE & USE (Bedford QC),BED,,,No,Yes,The trainer needs to train on retain samples logging in with all the appropriate information and then storing these logged in samples in appropriate retain cages.
CUR-LSG-BED-QC-0079,Real Time Stability Testing (Bedford QC),BED,,,No,Yes,"Training covers the requirements for Implementing an ongoing testing program to confirm the assigned ship by period and monitor the real time stability characteristics of products, overtime."
CUR-LSG-BED-QC-0080,Refractive Index for Bulk & In-Process Samples (Bedford QC),BED,,,No,Yes,"RI for Bulk & In Process Samples
a. Train to BED3050
i. Perform Daily Water Verification
ii. Determine which type of sample it is per the sample submission sheet in order to determine which form to use
iii. Complete RI Testing (specific to the form determined)
iv. Process Results on the specific form for the sample
v. Train on in-process samples (at minimum train on the following types of samples PEI, GTMAC,AMPSA)
vi. Train on final samples using the ETOH form"
CUR-LSG-BED-QC-0081,Refractive Index for Raw Materials (Bedford QC),BED,,,No,Yes,"RI for Raw Material Samples 
a.	 Train to BED3050
i.	Daily Water Verification
ii.	RI Testing
iii.	Results Processing"
CUR-LSG-BED-QC-0082,Safe Handling and Use of Liquid Nitrogen (Bedford QC),BED,,,No,Yes,"All aspects related to handling, spills, and contact with liquid Nitrogen - required training for those using TriStar Porosimeter"
CUR-LSG-BED-QC-0083,Sample Handling (Bedford QC),BED,,,No,Yes,"An overview of how samples are processed by the Quality Control Department.  Training will be provided on how samples are submitted to QC with Test Request Form, 8-0003-70-0596, entered into the QC Logbook, how samples are pooled, determining which testing is required, documenting any deviations or PRs, and reviewing of test results.  The retain and storage of these samples will also be covered."
CUR-LSG-BED-QC-0084,Smart QC Basic Training (Bedford QC),BED,,,No,Yes,"Covers how to login and navigate the Smart QC system interface, introduces critical features and demonstrates how to use standard search options and filters."
CUR-LSG-BED-QC-0085,Solvent Tanker Receiving & Inspection (Bedford QC),BED,,,No,Yes,
CUR-LSG-BED-QC-0086,Static Binding Capacity Testing (Bedford QC),BED,,,No,Yes,This training will cover how QC will perform the static binding testing on resin. The ligand will be bound onto the resin and eluted using two different elution buffers.  The elution fraction will be read using the Nanodrop.
CUR-LSG-BED-QC-0087,U3000 Column Efficiency (Bedford QC),BED,,,No,Yes,"Training will cover how to run HE50 column efficiency runs
"
CUR-LSG-BED-QC-0088,USE OF CHROMATOGRAPHY CONTROLS (Bedford QC),BED,,,No,Yes,
CUR-LSG-BED-QC-0089,UV Acetone Concentration (Bedford QC),BED,,,No,Yes,*Ensure to include OH550 sample in training for prep differences
CUR-LSG-BED-QC-0090,UV Protein Concentration (Bedford QC),BED,,,No,Yes,Training should cover UV Instrument operations and determination of protein concentrations.
CUR-LSG-BED-QC-0091,VersaMax Calibration (Bedford QC),BED,,,No,Yes,This procedure is intended to be used by QC personnel to calibrate the VersaMax plate reader. The calibration frequency of 5 months is established in the calibration system according to manufacturer’s recommendation.
CUR-LSG-BED-QC-0092,TriStar Analysis (Bedford QC),BED,,,No,Yes,This training covers the use of the Micromeritics TriStar II Plus nitrogen adsorption instrument to measure surface area of R beads for QC release.
CUR-LSG-BED-QC-0093,POROS Anti A/B Specificity Test (Bedford QC),BED,,,No,Yes,*Assign training role POROS AKTA PURE HPLC as co-requisite
CUR-LSG-BED-QC-0094,AB 3500xL Genetic Analyzer Operation (Bedford QC),BED,,,No,Yes,"Training to cover prep, operation, maintenance and basic troubleshooting to successfully operate instrument for BDX testing.
"
CUR-LSG-BED-QC-0095,pH/Conductivity for SAM (Bedford QC),BED,,,No,Yes,"Training will cover how to complete pH/Conductivity testing on the SAM product (BDX)
"
CUR-LSG-BED-QC-5001,QC Bedford Intro Curriculum (Bedford QC Analytics),BED,,,No,Yes,Curriculum covers QC basic trainings all Bedford department employees will need to take following onboarding training completion. Assessment of performance following completion will assist in determining specialty training path curriculums assigned for next steps in development.
CUR-LSG-BED-QC-5002,QC Chelmsford Intro Curriculum (Bedford QC Analytics),BED,,,No,Yes,Curriculum covers QC basic trainings all Chelmsford department employees will need to take following onboarding training completion. Assessment of performance following completion will assist in determining specialty training path curriculums assigned for next steps in development.
CUR-LSG-BED-QC-5003,QC Process Scale Fines (PSF) & Turbidity Curriculum (Bedford QC Analytics),BED,,,No,Yes,Level Tech II+.
CUR-LSG-BED-QC-5004,QC Porosimetry Curriculum (Bedford QC Analytics),BED,,,No,Yes,Level Tech III+. Curriculum covers Autopore and Tristar instrument use and testing requirements - pore mode and volume.
CUR-LSG-BED-QC-5005,QC Porosimetry with PMI Only Curriculum (Bedford QC Analytics),BED,,,No,Yes,"Level Tech III+. Curriculum covers PMI instrument use, maintenance and testing. Applicable to only the Bedford location."
CUR-LSG-BED-QC-5006,QC Ceric Sulfate Characterization Curriculum (Bedford QC Analytics),BED,,,No,Yes,Level Tech III+. 
CUR-LSG-BED-QC-5007,QC Bedford Bioburden/Endotoxin Testing Curriculum (Bedford QC Analytics),BED,,,No,Yes,Level Tech II+.
CUR-LSG-BED-QC-5008,QC RODI Water Sampling Curriculum (Bedford QC Analytics),BED,,,No,Yes,Level Tech II+.
CUR-LSG-BED-QC-5009,QC Coulter Verification Curriculum (Bedford QC Analytics),BED,,,No,Yes,"Level Tech III+. 
"
CUR-LSG-BED-QC-5010,QC Bedford UV Testing Curriculum (Bedford QC Analytics),BED,,,No,Yes,"Level Tech II+.
"
CUR-LSG-BED-QC-5011,QC Chelmsford UV Testing Curriculum (Bedford QC Analytics),BED,,,No,Yes,"Level Tech II+.
"
CUR-LSG-BED-QC-5012,QC Bedford Bioassay Curriculum (Bedford QC Analytics),BED,,,No,Yes,"Level Tech III+. 
"
CUR-LSG-BED-QC-5013,QC Specificity Curriculum (Bedford QC Analytics),BED,,,No,Yes,"Level Tech III+. 
"
CUR-LSG-BED-QC-5014,QC Final Data Review Curriculum (Bedford QC Analytics),BED,,,No,Yes,"Level Tech III+. 
"
CUR-LSG-BED-QC-5015,QC Extractable Testing Curriculum (Bedford QC Analytics),BED,,,No,Yes,"Level Tech III+. 
"
CUR-LSG-BED-QC-5016,QC Inspection Curriculum - 2P & 220 Mill (Bedford QC Analytics),BED,,,No,Yes,"Level Tech II +. Covers raw material and finished goods inspection at the 2 Preston Court and 220 Mill Rd locations.
"
CUR-LSG-BED-QC-5017,QC Inspection Curriculum - 35W (Bedford QC Analytics),BED,,,No,Yes,"Level Tech II +. Covers raw material and finished goods inspection at the 35 Wiggins location.
"
CUR-LSG-BED-QC-5018,QC Supervisor/Manager Curriculum (Bedford QC Analytics),BED,,,No,Yes,
CUR-LSG-BED-QC-5019,QC HPLC Bedford Intro Curriculum (Bedford QC HPLC),BED,,,No,Yes,"Curriculum covers QC HPLC basic trainings all Bedford department employees will need to take following onboarding training completion. Assessment of performance following completion will assist in determining specialty training path curriculums assigned for next steps in development.
"
CUR-LSG-BED-QC-5020,QC HPLC Chelmsford Intro Curriculum (Bedford QC HPLC),BED,,,No,Yes,"Curriculum covers QC HPLC basic trainings all Chelmsford department employees will need to take following onboarding training completion. Assessment of performance following completion will assist in determining specialty training path curriculums assigned for next steps in development.
"
CUR-LSG-BED-QC-5021,POROS Biocad HPLC Curriculum (Bedford QC HPLC),BED,,,No,Yes,"Curriculum to cover use and cleaning of BioCad as well as functional testing for POROS HS, R10, R3, Anion, Oligomer Lysozyme binding as well as POROS A ELISA Test.
"
CUR-LSG-BED-QC-5022,QC HPLC Advanced Curriculum (Bedford QC HPLC),BED,,,No,Yes,"Level Sci i+. 
"
CUR-LSG-BED-QC-5023,QC HPLC Specificity Curriculum (Bedford QC HPLC),BED,,,No,Yes,"Level Sci i+. 
"
CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),BED,,,No,Yes,"Level Sci i+. 
"
CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),BED,,,No,Yes,"Level Sci i+. 
"
CUR-LSG-BED-QC-5026,QC Surface Area Determination Curriculum (Bedford QC Analytics),BED,,,No,Yes,Level Tech III+.  Curriculum covers Tristar instrument use and testing requirements. 
CUR-LSG-BED-QC-5027,BDX Testing Curriculum (Bedford QC Analytics),BED,,31/Dec/2017 07:00 PM America/Indianapolis,No,Yes,Level Tech III+.  Curriculum covers testing for the BDX products made at our Bedford facility - Xterm and Sam. 
CUR-LSG-BED-QC-5028,QC Bedford BCA Bioassay Curriculum (Bedford QC Analytics),BED,,,No,Yes,"Level Tech III+. 
"
CUR-LSG-BED-QC-5029,BDX Advanced Curriculum (Bedford QC Analytics),BED,,,No,Yes,"Level Tech III+.  Curriculum covers testing for the BDX products made at our Bedford facility  using the 3500xL Genetic Analyzer - Xterm and Sam. 
"
CUR-LSG-BED-QCAD-0001,Audit Trail Management (Bedford QCAD),BED,,,No,Yes,"Training applies to raw materials, intermediates and final products requiring a cross functional review in relation to material or process issues occurring during manufacturing, inspection, or testing where the disposition is in question."
CUR-LSG-BED-QCAD-0002,QC Data Security and Integrity (Bedford QCAD),BED,,,No,Yes,General data integrity guidelines and data security info for QC team members
CUR-LSG-BED-QCAD-0003,QC Systems Engineer (Bedford QCAD),BED,,,No,Yes,Training consists of R&As associated with systems management information
CUR-LSG-BED-QCAD-0004,QCAD New Employee (Bedford QCAD),BED,,,No,Yes,Documents and training associated with QCAD group responsibilities.
CUR-LSG-BED-QCAD-0005,QCAD U3000 HPLC (Bedford QCAD),BED,,,No,Yes,"Training to consist of buffer prep, system setup, column installation, chromatographic analysis, general maintenance, system cleaning, and preventive maintenance."
CUR-LSG-BED-QCAD-0006,Unicorn Software Administrator (Bedford QCAD),BED,,,No,Yes,Requires strong IT knowledge and skills to be assigned this role/responsibilities. No instructions on system upkeep and maintenance currently available. Refer to user guide manual located on Cytiva.com. Requires a current system admin to give permissions for access.
CUR-LSG-BED-QCAD-5001,QCAD Intro Curriculum (Bedford QCAD),BED,,,No,Yes,Curriculum covers QCAD basic trainings all department employees will need to take following onboarding training completion. Assessment of performance following completion will assist in determining specialty training path curriculums assigned for next steps in development.
CUR-LSG-BED-QUA-0001,Initiation of a Problem Record - BPG,BED,,,No,Yes,"1.1.	This procedure directly describes the minimum requirements for initiating a Problem Record, processing of issue & completion of Impact assessments."
CUR-LSG-BED-RD-0001,Design Excellence - Yellow/Green Belt (Bedford POROS R&D),BED,,,No,Yes,"Complete all 10 modules to become green belt certified. Complete 5 modules to achieve yellow belt.
"
CUR-LSG-BED-RD-0002,Intro to R Chemistry (Bedford POROS R&D),BED,,,No,Yes,"Presentation and information provided by POROS R&D group for the R bead chemistry
"
CUR-LSG-BED-RD-0003,Purification Overview (Bedford POROS R&D),BED,,,No,Yes,"Intended for POROS R&D new hires - for review of purification products slides and notes.
"
CUR-LSG-BED-RD-0004,R&D New Employee EHS Checklist (Bedford POROS R&D),BED,,,No,Yes,"Complete EHS checklist tour with your Supervisor or team member and turn in completed form to training coordinator or EHS department.
"
CUR-LSG-BED-RD-0005,R&D New Hire Training (Bedford POROS R&D),BED,,,No,Yes,"General info that is helpful for on-boarding new R&D hires
"
CUR-LSG-BED-RD-5001,R&D Team Intro Curriculum (Bedford POROS R&D),BED,,,No,Yes,Curriculum covers POROS R&D basic trainings all department employees will need to take following onboarding training completion.
CUR-LSG-BED-SMS-0001,10L Jacketed Reactor Cleaning (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0002,2P Lab Facility Cleaning (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0003,Batch Washing in Sintered Glass Funnels (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0004,"Chlorosulfonation, PEI, Decants (Bedford POROS Lab)",BED,,,No,Yes,
CUR-LSG-BED-SMS-0005,General Buffer Prep (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0006,General Glassware Cleaning (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0007,Glassware/Equipment General Basewashing (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0008,HE50 Acetic Acid Wash/Ac2O Rxn (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0009,HQ/PI Hot Water Washes (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0010,Moisture Balance Operation (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0011,O2 Meter Operation (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0012,OH250 in 18% EtOH (packaging) (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0013,pH Meter Operation (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0014,Polishing (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0015,POROS A220 coupling (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0016,POROS A450/SPA450 coupling (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0017,POROS AL220 Rxns (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0018,POROS EP 20 Rxn (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0019,POROS G220 coupling (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0020,POROS HE50 Amine Rxn (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0021,POROS HE50 Heparin Rxn (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0023,"POROS HQ110, HQ120 GTMAC (Bedford POROS Lab)",BED,,,No,Yes,
CUR-LSG-BED-SMS-0024,POROS HS220 Rxn (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0025,POROS HS220 Washing (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0026,POROS Lab Decontamination Sieving (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0027,Poros Lab New Employee (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0028,POROS Lab Packaging and Labeling (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0029,Poros Lab Sedimentations (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0030,"POROS OH Adsorption (OH220, OH220, OH110, ET120) (Bedford POROS Lab)",BED,,,No,Yes,
CUR-LSG-BED-SMS-0031,"POROS OH Crosslinking (OH220, OH220, OH110, ET120) (Bedford POROS Lab)",BED,,,No,Yes,
CUR-LSG-BED-SMS-0032,Process Tank Operation and Cleaning (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0033,R210 Organic Prep and Polymerization (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0034,R210 PVA Prep (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0035,R210 sonication (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0036,R210 Washing (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0039,Sedimentation Tank Operation cleaning (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-0040,Temperature Logger Operation (Bedford POROS Lab),BED,,,No,Yes,"Covers logging and offloading data
"
CUR-LSG-BED-SMS-0041,Vacuum Oven Cleaning (Bedford POROS Lab),BED,,31/Dec/2017 07:00 PM America/Indianapolis,No,Yes,
CUR-LSG-BED-SMS-0042,Vacuum Oven Operation (Bedford POROS Lab),BED,,,No,Yes,
CUR-LSG-BED-SMS-5001,POROS Lab Team Intro Curriculum (Bedford POROS Lab),BED,,,No,Yes,Curriculum covers POROS Lab basic trainings all department employees will need to take following onboarding training completion.
CUR-LSG-BED-SMS-5002,POROS HE50 Curriculum (Bedford POROS Lab),BED,,,No,Yes,"Curriculum covers Amine, Heparin and Acetic Acid wash/Ac2O RXNs. Animal origin product - can only be made in POROS lab."
CUR-LSG-BED-SMS-5003,POROS Lab R210 Curriculum (Bedford POROS Lab),BED,,,No,Yes,"Curriculum covers R210 organic prep & polymerization, PVA prep, sonication and washing."
CUR-LSG-BED-SMS-5004,POROS Lab Anti-A/B Curriculum (Bedford POROS Lab),BED,,,No,Yes,"Curriculum covers POROS Anti-A/B coupling, sedimentations and washes. Animal origin product - can only be made in POROS lab."
CUR-LSG-BED-SQA-0002,External Supplier Scorecard (Bedford Campus) (Bedford Supplier Quality),BED,,,No,Yes,"Training is for procurement team and supplier quality. The purpose of this procedure is to obtain the performance metrics that are to be used to create the Bedford Campus Scorecards for Tier1, external suppliers. Refer to SOP100036345 for determining a supplier tiering level classification."
CUR-LSG-BED-SQA-0004,Supplier Evaluation and Re-evaluation Process (Bedford Supplier Quality),BED,,,No,Yes,"This procedure includes the requirements for supplier selection, evaluation and re-evaluation process for direct material suppliers and external services that directly impacts finished good manufacturing. Supplier classification using risk based approach and supplier approval process requirements were established in this procedure."
